UNITID,TUITION2
204060,11664
204176,16403
204185,26350
204194,17574
204200,24200
204255,4380
204264,22000
204307,13902
204316,11304
204422,2883
204440,3264
204468,24864
204477,.
204486,9276
204501,44512
204592,10763
204617,27574
204635,35438
204662,6876
204671,6912
204680,6912
204699,6912
204705,6912
204796,9168
204802,5022
204820,5022
204839,5022
204848,5022
204857,10282
204866,5030
204884,9965
204893,8225
204909,38890
204936,30658
204945,3505
204990,.
205027,19415
205054,13338
205090,9182
205124,8000
205179,12200
205203,19720
205391,22399
205443,5918
205470,3008
205513,11520
205522,18000
205531,18000
205559,18000
205568,18000
205610,11304
205647,11304
205692,11895
205708,11985
205717,11895
205726,11895
205841,3528
205887,9666
205957,21740
205966,4032
206002,10044
206011,3820
206039,12825
206048,19890
206084,7864
206154,7200
206215,.
206224,12726
206279,11544
206288,.
206330,20896
206349,25530
206394,15800
206437,23550
206446,3990
206491,12020
206507,27370
206516,.
206525,37230
206589,39500
206604,8354
206613,5614
206622,31140
206631,17748
206695,7483
206817,10910
206835,19940
206862,19170
206914,3225
206923,1764
206941,4460
206996,1683
207041,3608
207050,2384
207069,3330
207157,8700
207209,3030
207236,3616
207254,15450
207263,3750
207281,1969
207290,2155
207306,4394
207315,.
207324,18800
207342,3957
207351,3465
207388,4425
207397,2587
207403,18894
207449,2237
207458,24740
207500,3957
207564,3165
207582,20862
207661,3263
207670,2370
207689,18680
207722,3384
207740,2056
207847,4427
207856,13275
207865,3975
207935,1829
207971,30783
208035,1883
208239,17316
208275,3825
208318,3888
208390,3600
208406,3555
208415,3744
208488,25900
208646,5918
208725,12360
208822,29900
208965,17748
209038,3240
209056,39970
209065,34000
209074,3813
209108,18945
209241,12963
209250,4005
209287,20990
209296,.
209409,24780
209490,11556
209506,6382
209533,23500
209542,6660
209551,8010
209603,28866
209612,34460
209746,2952
209807,6390
209825,35120
209922,44200
209940,3132
210076,13227
210146,5771
210155,3444
210234,4005
210270,3802
210304,18370
210331,25976
210359,14112
210368,.
210401,40560
210429,7080
210438,.
210456,10000
210492,15712
210508,.
210571,34520
210605,5730
210669,37260
210739,29000
210775,27400
210809,.
210890,19830
210906,17244
210942,17820
210960,17532
211024,17770
211079,5880
211088,34960
211130,.
211158,6428
211200,15300
211273,41260
211291,45132
211307,5616
211343,5280
211352,28090
211361,6428
211370,.
211398,11600
211431,24230
211440,44880
211468,31196
211477,14940
211556,30382
211583,29995
211608,6428
211644,6428
211893,0
211909,13000
211927,6240
211981,29696
212009,44101
212018,.
212045,18531
212054,36893
212072,10050
212090,12996
212106,27668
212115,6428
212133,26934
212160,6428
212197,36550
212425,8880
212434,12500
212443,.
212568,12102
212577,44260
212601,26765
212656,24480
212674,44210
212771,15920
212805,14212
212832,27740
212869,19900
212878,5850
212911,43310
212975,16836
212984,24940
212993,13900
213011,28065
213020,6428
213057,9200
213163,6300
213233,15500
213251,35040
213303,19500
213312,13233
213321,29174
213349,6428
213358,23108
213367,36250
213376,12000
213385,41920
213400,17110
213446,.
213473,8910
213507,33670
213525,5760
213534,9180
213543,41920
213598,6866
213613,6428
213622,11220
213631,.
213640,.
213659,5760
213668,32096
213686,6270
213774,14020
213783,6428
213826,28080
213914,14116
213932,10857
213987,27150
213996,28640
214023,23994
214041,6428
214069,25890
214111,6720
214148,31654
214157,33919
214166,18640
214175,41225
214272,23262
214315,10950
214379,5100
214476,12429
214564,.
214582,10950
214591,13018
214607,.
214616,.
214625,12474
214634,12474
214643,12474
214652,12474
214670,12474
214689,13018
214698,12474
214704,13018
214713,13018
214731,12474
214740,12474
214759,12474
214768,12474
214777,15562
214786,12474
214795,12474
214801,12474
214810,12474
214829,12474
214838,7400
214883,15450
214892,18500
214971,27950
215053,18700
215062,39088
215099,31874
215105,34840
215114,21500
215123,.
215132,31774
215239,8640
215266,11970
215275,11970
215284,11970
215293,15730
215309,10544
215381,14715
215415,15356
215424,.
215433,24399
215442,24020
215479,10950
215585,5940
215594,13275
215619,.
215628,.
215637,19050
215655,23410
215682,12080
215691,29500
215743,27828
215770,37670
215798,28542
215813,.
215929,37106
215947,28350
215965,9495
215974,16368
215992,8190
216010,6428
216038,6428
216047,17950
216083,14856
216162,10850
216278,36800
216287,42744
216296,7000
216311,8000
216339,13006
216348,.
216357,24208
216366,33231
216418,13218
216427,15744
216436,15744
216445,15744
216454,15744
216463,.
216524,43100
216542,16642
216551,23855
216597,42150
216630,12179
216649,11000
216667,37850
216694,19450
216764,6428
216773,5920
216782,12774
216807,30320
216816,.
216825,5400
216852,35764
216931,27908
216986,11475
217013,28745
217040,7700
217059,14900
217086,10620
217156,42808
217165,35591
217235,26112
217305,19275
217402,41350
217420,6530
217475,3624
217484,10878
217493,41022
217518,29976
217536,33450
217572,11724
217606,9200
217615,3972
217624,11740
217633,20020
217688,21400
217712,3552
217721,16354
217749,12480
217776,20850
217819,70
217837,3624
217864,150
217873,13968
217882,11870
217891,4000
217907,23640
217925,18200
217934,25580
217961,27276
217989,2352
217998,27915
218025,3858
218043,8820
218061,8708
218070,41152
218089,2400
218113,3900
218140,4176
218229,8892
218238,21000
218265,.
218335,14298
218353,4464
218399,10520
218414,22050
218441,13936
218487,4224
218520,3872
218539,30080
218645,8734
218654,8172
218663,10088
218672,5892
218681,5892
218690,5892
218706,5892
218724,9680
218733,8688
218742,9442
218751,.
218821,14310
218830,4550
218858,4189
218885,4608
218894,3984
218919,10180
218955,3618
218964,13026
218973,33395
218991,4260
219000,27380
219046,3974
219055,9900
219082,3726
219091,21750
219143,3564
219170,1350
219189,2970
219198,20300
219204,11376
219213,10944
219240,.
219259,3726
219277,1920
219295,15870
219338,1250
219347,3900
219356,3897
219374,2640
219383,22970
219408,3450
219426,2376
219471,3897
219480,3180
219505,8160
219578,19200
219602,5424
219639,10980
219709,24900
219718,13870
219790,20150
219806,21660
219824,3240
219833,26700
219842,.
219879,3240
219888,3240
219949,19200
219976,22978
220002,18000
220057,3240
220075,5640
220118,9240
220136,.
220181,18492
220206,11400
220215,20468
220312,17040
220400,3240
220464,9280
220473,9420
220516,23608
220552,18000
220598,7860
220604,10460
220613,12720
220631,18240
220701,20798
220710,29814
220792,.
220808,25600
220862,6648
220871,.
220941,8280
220978,5616
220996,.
221014,25735
221096,3240
221184,3240
221254,25000
221351,37782
221397,3240
221485,3240
221519,32777
221643,3240
221661,18324
221670,.
221731,20500
221740,5722
221759,7802
221768,5978
221795,15000
221838,5496
221847,5472
221856,11250
221892,20790
221908,3240
221953,21620
221971,24940
221999,41088
222053,3240
222062,3240
222105,5550
222178,26770
222567,2016
222576,1008
222628,7050
222822,2400
222831,3996
222877,6600
222938,17568
222983,32665
222992,1860
223001,.
223083,300
223117,4200
223214,4928
223223,.
223232,30586
223320,1680
223427,2136
223463,16099
223472,13380
223506,2790
223524,2490
223773,2490
223816,2460
223898,960
223922,1008
224004,23600
224110,1872
224147,4494
224183,9600
224226,20910
224244,13120
224271,9000
224305,.
224323,29140
224350,1352
224402,16076
224439,21021
224527,20670
224545,4244
224554,4790
224572,2490
224615,2490
224642,1704
224712,.
224776,17568
224891,1770
224961,1470
225070,1920
225247,21450
225308,900
225371,2310
225399,25245
225414,4080
225423,2280
225432,3924
225502,3848
225511,7176
225520,2496
225548,21200
225575,11020
225627,22800
225849,17748
225858,17748
225876,6300
225885,10090
225991,15938
226019,2304
226091,5940
226107,2400
226116,3419
226134,2400
226152,3504
226204,1872
226231,24050
226383,16350
226408,2040
226471,21900
226578,2976
226587,23305
226675,4300
226806,3450
226833,4845
226879,12000
226930,2490
227146,1110
227182,2640
227191,2490
227216,6187
227225,1896
227243,20040
227289,.
227304,2940
227331,22920
227368,4168
227377,3742
227386,600
227401,1872
227429,9300
227526,4314
227687,2580
227748,17760
227757,36610
227766,2490
227845,30710
227854,5470
227863,26550
227881,4488
227924,5470
227979,2016
228042,20940
228149,23600
228158,1392
228194,.
228246,37050
228316,2484
228325,15750
228343,34410
228431,4605
228459,5642
228468,17400
228486,6284
228501,3456
228529,3696
228547,1994
228608,3072
228635,5397
228644,5429
228653,5520
228680,2238
228699,2520
228705,4366
228714,4516
228723,5297
228769,8878
228778,9790
228787,10666
228796,5565
228802,5370
228866,.
228875,34500
228884,7992
228909,.
228981,24860
229018,4029
229027,4742
229063,1399
229115,4862
229160,18722
229179,4124
229267,32568
229300,6264
229319,3240
229328,3492
229337,5425
229355,2280
229504,3840
229540,2700
229780,10920
229799,3210
229814,4370
229832,1850
229841,768
229887,9240
230038,4710
230047,4630
230056,14400
230171,3469
230366,14471
230384,17748
230418,3060
230472,13842
230597,2696
230603,4960
230621,15957
230630,16795
230728,4676
230737,4122
230746,2759
230764,6201
230782,3961
230807,27720
230816,43070
230825,22410
230834,8928
230852,29765
230861,5352
230889,14036
230898,29620
230913,8928
230931,8928
230940,36300
230959,43731
230995,30048
231059,37200
231068,.
231077,20125
231086,20998
231095,28410
231147,.
231165,11088
231174,13344
231411,12600
231420,25950
231536,3510
231554,21060
231581,27450
231624,8677
231651,14850
231697,3510
231712,6210
231785,14275
231828,15159
231837,21330
231873,2808
231882,3510
231970,.
232016,15000
232025,28122
232043,27830
232052,3510
232089,27310
232186,7010
232195,3510
232256,34498
232265,17732
232308,31490
232414,3573
232423,4862
232450,3735
232502,11700
232557,18562
232566,6120
232575,3510
232593,2100
232609,31060
232618,6233
232672,27670
232681,4686
232706,24900
232724,5508
232788,2808
232797,11412
232867,2808
232885,285
232919,15264
232937,3540
232946,4069
232982,5203
233019,3510
233037,3510
233082,3790
233091,8928
233116,3510
233277,5702
233295,32625
233301,31030
233310,2808
233329,23135
233338,3112
233356,7500
233374,44210
233426,33516
233499,12380
233541,26530
233611,18900
233639,3510
233648,3276
233684,14850
233718,31850
233754,3510
233772,2808
233842,.
233897,4454
233903,3510
233912,24542
233921,9187
233949,3780
234030,7943
234076,9622
234085,6880
234137,7200
234155,4550
234164,13314
234173,30348
234207,42425
234216,15703
234377,3510
234492,17460
234669,3523
234696,3488
234711,4150
234739,11736
234827,7941
234845,3523
234915,14440
234933,3407
234951,4012
234979,3721
235024,31980
235097,7372
235103,3953
235149,3504
235167,7812
235237,3522
235316,33160
235334,3499
235343,3523
235422,16440
235431,3217
235510,17748
235529,17748
235547,21090
235671,4164
235699,2869
235750,3997
235769,23400
236072,3523
236133,24180
236188,3531
236230,32800
236258,4126
236328,40040
236382,3590
236452,28400
236504,3523
236513,3523
236577,31701
236595,34200
236610,3427
236638,3600
236656,3894
236692,2829
236708,2829
236753,3606
236887,3898
236896,24360
236939,10874
236948,11305
236975,3613
236993,13608
237011,8022
237039,4180
237057,41790
237066,33676
237109,3523
237118,22530
237136,10800
237154,5880
237172,2970
237181,23880
237215,5180
237242,2700
237312,23077
237330,5716
237358,23500
237367,5326
237385,4344
237437,7485
237525,4860
237552,17953
237561,2000
237598,8100
237640,16388
237686,2496
237701,3178
237783,14400
237792,350
237817,2320
237880,.
237899,5442
237932,5530
237950,5136
237969,24780
237978,9000
237987,10425
237996,11781
238014,2256
238032,4912
238078,24650
238193,21576
238263,3507
238324,20245
238333,38194
238397,3507
238430,23680
238458,25899
238476,33000
238573,23600
238616,23970
238661,23740
238722,3507
238759,3507
238892,17748
238935,16076
238980,20330
239008,3507
239017,39732
239071,11720
239080,23090
239105,32810
239169,.
239220,3507
239248,3507
239309,28205
239318,31920
239372,3507
239390,23600
239424,.
239442,3868
239460,3507
239488,3507
239503,11990
239512,27622
239628,29835
239637,.
239716,30165
239743,22250
239910,3509
239929,14224
240055,4750
240107,22080
240116,3524
240125,3507
240170,3507
240189,6519
240198,3507
240213,.
240268,7361
240277,6298
240329,7585
240338,23470
240365,6422
240374,6298
240392,11150
240417,7014
240426,6535
240444,9273
240453,8091
240462,6418
240471,6428
240480,6298
240505,1800
240514,1800
240596,1800
240620,1800
240657,1800
240666,1800
240693,1800
240727,2544
240736,3150
240745,3120
240754,4560
240790,2280
241100,4272
241128,4272
241146,4536
241191,5340
241216,5580
241225,5100
241304,6290
241331,5940
241377,4080
241386,4080
241395,4550
241410,4900
241517,6152
241614,3120
241720,2040
241739,4344
241766,2160
241793,.
241836,4680
241951,2873
242042,1080
242112,6400
242121,5715
242130,6330
242149,6330
242556,1080
242565,1080
242583,1080
242617,4080
242626,4080
242635,4080
242644,4080
242653,6120
242662,4080
242680,4080
242699,4080
242705,4080
242723,.
242972,6120
242981,6120
243081,.
243106,1768
243115,1768
243133,1870
243142,2550
243151,1734
243179,1651
243188,1768
243197,1699
243203,1980
243212,1768
243221,1453
243346,4344
243443,4440
243498,.
243568,6579
243577,6768
243586,4550
243601,4344
243638,3780
243647,2640
243665,3990
243744,41250
243780,9208
243823,6228
243832,4680
243841,6330
244011,17748
244154,17748
244190,13020
244233,13920
244437,2025
244446,1920
245032,12870
245342,11428
245421,9750
245430,10200
245625,2862
245652,44554
245731,7600
245777,7800
245838,25080
245847,16812
245865,.
245883,19620
245892,25296
245953,14016
246008,18498
246345,.
246354,5470
246789,.
246813,1920
247065,11700
247153,17040
247162,.
247603,7620
247649,49000
247700,11484
247773,5700
247825,7800
247834,1830
247922,.
247940,3360
248776,1920
248846,26660
248882,11592
248934,13980
249140,13342
249609,14040
250027,8190
250285,17760
250407,15887
250744,17040
251251,17748
251260,3270
251312,16185
260293,15156
260372,4560
260789,18934
260813,18361
260901,10008
260910,15327
260947,9440
260956,.
260974,17748
260992,21360
261472,17748
261861,11235
261931,13980
262022,.
262031,4050
262086,10243
262129,5164
262165,6240
262332,12912
262457,15602
363387,12900
363439,18000
363590,11736
363633,1152
363712,8000
363721,.
363907,4080
363916,4080
363934,20100
364016,1824
364025,1824
364122,2000
364168,16423
364973,12567
365055,19656
365204,17400
365426,.
366003,4950
366252,12000
366261,10804
366340,1680
366368,.
366395,3990
366401,1104
366447,1920
366465,1920
366535,15529
366544,15660
366553,12240
366571,3300
366580,17748
366605,.
366650,17748
366678,17748
366696,17748
366702,.
366711,5472
366748,12608
366757,.
366793,.
367024,15327
367097,13346
367103,8210
367112,8532
367194,23790
367413,15385
367459,3675
367839,4776
367884,11760
367909,15156
367936,12240
367954,.
368443,18000
368452,14100
368601,17748
368805,14328
368911,1920
369002,.
369084,19044
369419,2804
369455,18406
369516,13460
369659,.
369817,.
369862,11664
369905,15344
371052,14250
371760,12900
371779,12900
371982,13896
372037,14076
372213,10467
372222,11232
372329,11340
372578,17748
372921,12290
372958,16428
373058,11580
373085,11304
373447,11880
373827,12532
374024,.
374972,14421
375230,8000
375416,16189
375489,11304
375568,5550
375841,12567
376039,11475
376136,14653
376224,6152
376288,8029
376321,6200
376330,9132
376695,4280
377069,17748
377111,16224
377449,14700
377458,14880
377546,18200
377555,11305
377564,11305
377652,15625
377661,11000
377670,11688
378406,17748
378576,11008
379029,15506
380094,16033
380359,2660
380368,4768
380377,3420
380438,14795
380465,10869
381352,.
381459,.
381529,3152
381617,7740
381732,9450
381741,15497
381787,13242
381909,17748
382063,5880
382504,13700
382771,9000
382911,2496
382957,13211
383020,14325
383190,2424
383400,10062
383507,7335
383950,23250
383996,1134
384209,14432
384254,29510
384306,.
384333,1824
384342,7620
384412,11760
384421,10700
385008,15743
385503,20688
385619,13200
386153,7850
386472,12020
387660,14000
388043,11304
388520,9108
389727,13140
390701,14436
391582,15809
392354,7000
392840,17685
395362,1104
398130,12492
399212,1104
399869,16900
399911,27214
401223,4560
401250,.
402615,10440
402776,27000
402828,.
403469,7871
403478,7871
403487,7871
404073,7740
404082,7740
404222,.
404338,17640
404365,11257
404374,11120
404383,11564
404426,2550
404499,15839
404505,15454
404514,15891
404648,7740
404806,6290
404921,13500
404994,11880
405058,8900
405854,9900
405872,3744
405979,10734
405988,9948
405997,9942
406006,12017
406015,12456
406194,14274
406200,10990
406219,18000
406264,12901
406547,13920
407063,17748
407285,15300
407319,17748
407328,11150
407629,.
408039,11304
408394,3357
408844,12600
409069,17748
409254,.
409315,4935
409333,18500
409616,.
409670,15552
409698,5472
409829,15744
409838,10440
409874,12900
410283,13176
410496,15191
410502,18648
410520,11706
410539,11782
411754,7200
412599,15397
413413,11952
413617,6000
413626,4200
413635,15312
413644,.
413839,17748
413848,17748
413857,17748
413866,17748
413884,17748
413918,13900
414160,7740
414461,8304
414531,17748
414568,17748
414586,17748
414595,20243
414708,10320
414823,26112
414841,17748
414878,9480
414911,5860
414966,.
416801,4458
416962,10855
417275,3300
417318,10920
417327,13600
417345,.
417734,12600
417752,7350
417886,7900
417910,13500
418126,11880
418223,10300
418409,13025
418782,7250
418870,14390
419031,3000
419183,9460
419341,10000
419457,12240
419509,11999
419536,.
419703,7250
419712,7250
419721,7250
420006,14436
420024,14700
420042,11232
420307,11519
420316,12333
420325,5200
420398,5470
420404,17748
420431,1920
420440,2580
420495,15776
420501,15790
420538,2580
420556,3204
420705,.
420723,3825
420866,12240
420972,.
421009,9960
421018,11760
421513,11304
421708,14322
421832,14525
421841,29710
422020,12850
423643,.
423652,3564
423980,12912
425986,12051
426314,7320
427663,17748
427973,17635
427982,14880
428000,17400
428170,14784
428259,10380
428268,12240
428286,17388
428329,11600
428338,.
428392,2988
428444,17316
429085,.
429094,.
429128,7104
429599,17748
430050,14432
430087,11191
430148,12900
430157,15512
430166,15096
430184,14850
430263,17748
430351,17748
430360,17748
430379,17748
430388,17748
430485,23600
430591,.
430670,6120
430704,7990
430810,19540
430883,8075
430935,5850
431123,9160
431248,6840
431266,600
431309,8368
431600,16500
431929,5504
431983,8400
432199,16076
432214,16076
432223,11232
432232,10894
432241,10920
432348,.
432357,.
432384,17991
432524,19950
432533,18648
433004,30000
433217,.
433387,5780
433420,10980
433536,11150
433563,14374
433660,4191
434016,3000
434034,9750
434052,17748
434061,2371
434414,10500
434432,14800
434441,.
434539,13920
434548,17748
434557,17748
434566,17748
434575,17748
434584,2400
434672,4848
434690,14848
434715,.
434751,2424
434812,15400
434821,15823
434900,8368
434937,9500
434946,10880
434955,10904
434964,10909
434973,10680
434982,9960
434991,9960
435000,6670
436021,.
436094,12240
436182,11333
436191,11568
436225,14802
436261,.
436304,2323
436377,.
436438,12240
436465,8368
436483,12024
436553,6800
436599,19562
436614,10806
436818,8712
436827,8712
436836,8712
437042,17748
437051,17748
437060,11044
437097,11700
437103,2371
437219,17748
437316,34000
437325,11070
437343,.
437361,.
437653,9195
437750,13400
437848,14103
438151,20000
438212,9000
438382,9946
438416,11232
438498,14985
438586,15580
438601,15002
438610,11232
438629,11232
438647,11700
438708,2424
438735,17635
438869,16077
438902,14796
439020,14325
439057,12240
439136,17748
439145,3522
439163,16076
439190,4020
439279,11713
439288,26112
439297,11753
439303,10050
439312,10050
439330,16076
439394,.
439446,15000
439455,24905
439482,12985
439491,14499
439613,11850
439701,8280
439738,14480
439783,13608
439792,12610
439817,.
439862,7080
439899,8070
439914,.
439969,.
440004,.
440031,.
440059,17635
440110,12503
440129,11579
440147,14274
440165,17748
440271,15995
440299,14238
440341,17496
440378,14880
440396,10750
440402,2064
440411,15660
440420,11232
440439,11232
440448,11232
440457,10920
440466,10680
440484,14739
440536,16076
440545,16076
440572,.
440581,.
440590,16076
440624,2371
440642,17748
440651,4818
440749,6012
440758,11592
440767,12024
440794,15912
440800,17400
440819,17400
440828,6300
440873,10863
440882,11375
440891,11370
440916,.
440925,15360
441025,9900
441070,1440
441104,.
441131,.
441159,.
441186,5472
441201,11664
441229,32800
441238,.
441308,.
441478,9895
441487,13896
441496,17635
441502,14498
441511,4800
441609,9750
441636,12339
441690,3000
441706,6350
441751,9600
441760,2592
441788,17635
441900,3705
441928,13601
441937,5472
441955,17748
441964,17748
441973,18648
441982,40000
442064,.
442143,11200
442152,10680
442161,10920
442170,10390
442189,10680
442213,10400
442222,12240
442231,12912
442295,.
442310,14688
442338,17748
442347,17748
442356,18800
442365,16076
442383,10425
442392,.
442408,11314
442426,21365
442435,8210
442444,17795
442462,12763
442499,13284
442505,13248
442523,7500
442569,6360
442578,15300
442639,11760
442648,11633
442684,14800
442718,11484
442745,14250
442781,1344
442790,14338
442806,.
442824,16076
442842,11717
442897,10200
442949,16764
443030,.
443049,7200
443058,5250
443076,.
443128,.
443270,14784
443331,31617
443340,8910
443377,15744
443410,25600
443438,14245
443456,10680
443465,9960
443474,10656
443492,3860
443526,17748
443535,17748
443544,10609
443562,4680
443599,7080
443623,12567
443650,9252
443687,14739
443702,.
443739,12747
443748,13572
443766,14850
443784,14850
443854,14976
443881,10680
443890,10680
443906,11760
443924,9960
443951,6840
443988,.
443997,16076
444024,11736
444033,16076
444042,6120
444060,12253
444103,.
444121,16209
444130,9760
444158,12110
444167,7740
444194,6400
444219,0
444255,18000
444398,6000
444413,7500
444547,8600
444565,12297
444583,10250
444671,6330
444699,.
444723,12720
444778,7700
444927,17316
444954,2952
444972,15400
444990,6300
445018,3236
445027,14043
445072,14739
445081,17748
445090,11783
445115,12567
445124,15200
445133,14250
445142,16070
445188,11220
445197,14976
445203,16162
445249,15784
445267,6000
445276,14277
445300,11232
445319,11760
445391,9960
445407,16076
445416,15327
445434,14796
445470,14544
445559,11230
445577,13342
445601,12935
445610,14338
445674,3484
445692,21600
445708,26112
445717,11781
445726,12315
445735,26611
445753,13821
445762,17635
445869,.
445920,15300
445939,15300
446002,.
446039,.
446048,20800
446127,9900
446163,10463
446224,19070
446233,14250
446251,.
446349,5284
446385,22275
446394,4470
446446,14880
446516,5959
446598,14800
446604,8500
446613,6864
446640,23900
446668,17316
446677,16795
446701,9960
446710,9960
446729,9960
446738,11232
446747,11232
446756,10680
446765,10656
446774,408
446792,14933
446808,15055
446817,12600
446835,12912
446844,12868
446853,11149
446880,8532
446899,17748
446905,17748
446914,17748
446923,17748
446932,.
447050,6000
447069,14653
447236,12420
447263,23655
447272,12240
447290,14076
447351,15528
447360,13000
447421,14628
447458,23072
447476,18000
447485,16076
447582,3234
447625,14846
447652,10680
447661,10839
447670,15300
447689,3378
447698,.
447801,.
447847,15125
447935,11880
447953,7800
448284,8540
448309,8760
448345,17316
448372,21560
448415,13791
448442,17748
448451,17748
448460,17748
448479,17748
448488,17748
448497,17748
448503,17748
448512,17748
448521,9960
448530,9960
448558,10392
448567,9960
448576,18648
448585,11484
448594,1380
448600,9900
448628,15645
448664,9540
448673,12600
448691,.
448734,12240
448752,16795
448761,16796
448789,15682
448804,10590
448822,11232
448831,11232
448840,5706
448859,15744
448877,16076
449010,17496
449038,14850
449083,10920
449092,10920
449117,9504
449126,11664
449135,8368
449144,8368
449153,8368
449302,18000
449339,6000
449348,3120
449384,24000
449481,.
449524,6305
449579,.
449612,14000
449658,8700
449685,6600
449700,15300
449764,21000
449870,8400
449889,.
449898,16185
449922,.
449931,9000
450003,11664
450021,13785
450049,17388
450058,22868
450067,12853
450085,17496
450094,18648
450119,13850
450128,13845
450155,13273
450191,13140
450207,17748
450216,17748
450225,17748
450234,17748
450243,17748
450252,17748
450261,17748
450270,17748
450289,17088
450298,14850
450304,.
450377,14850
450429,14400
450447,15840
450456,10920
450465,11700
450474,10392
450483,10680
450492,10680
450508,16076
450517,16076
450526,12240
450535,12240
450544,12240
450571,12600
450766,31202
450933,4800
450942,.
450979,6120
451060,13968
451079,.
451130,.
451200,14350
451370,10200
451398,11650
451404,6750
451413,15000
451510,.
451556,11500
451592,14880
451608,19500
451635,8625
451662,16920
451671,5519
451699,11952
451705,16214
451741,5308
451750,15305
451769,15300
451796,17388
451820,17568
451848,18648
451857,16220
451866,16312
451875,12024
451884,11484
451909,15000
451936,17748
451945,17748
451954,17748
451963,17748
451972,17748
451981,17748
451990,17748
452018,17568
452027,17028
452054,15768
452063,12912
452090,12240
452106,900
452115,12394
452124,14749
452373,11700
453109,13503
453127,14850
453163,14850
453215,14850
453455,11412
453464,11412
453473,11412
453482,11304
453747,7740
453756,14932
454184,28890
454209,16076
454227,16360
454236,16360
454245,16360
454458,13365
454582,10920
454591,14400
454616,16560
454625,11812
454689,7300
454698,12640
454740,6506
454829,6000
454838,.
454856,14011
455099,.
455114,2812
455169,.
455178,.
455257,6800
455406,.
455433,.
455479,12453
455488,18700
455512,1124
455549,17040
455558,19104
455567,10089
455585,15300
455600,11664
455619,11304
455628,21469
455646,18000
455655,9648
455664,.
455673,9750
455682,.
455707,15920
455716,4406
455770,21936
455804,.
455813,.
455974,7640
455992,.
456010,17496
456056,12334
456117,9666
456180,13002
456205,9540
456278,11895
456296,14400
456311,15839
456348,18513
456357,13791
456366,13791
456375,13791
456393,17748
456409,17748
456418,17748
456427,17748
456436,17748
456445,17748
456454,12601
456481,11340
456490,10620
456542,.
456612,11304
456621,14850
456630,14850
456667,14850
456782,15300
456791,11304
456807,15300
456816,15300
456834,15300
456852,16658
456940,12163
456959,11720
456977,10920
456995,14947
457004,11412
457022,10660
457129,16360
457183,30020
457226,6300
457262,8639
457271,.
457350,.
457402,7200
457411,17760
457484,7680
457493,10550
457697,6000
457767,14000
457925,10500
458113,6750
458140,13050
458159,.
458210,31535
458229,31439
458256,13140
458380,17040
458405,9612
458423,.
458432,13500
458441,9000
458469,6120
458496,17496
458502,14893
458511,.
458557,15600
458593,17520
458609,15753
458618,15750
458636,14555
458645,15959
458654,15873
458663,15772
458681,18500
458733,15300
458742,15300
458751,15300
458760,15300
458779,15300
458885,14850
458919,14850
458937,14850
458955,14850
458964,14850
458973,14850
458982,17568
458991,15300
459091,14400
459107,14848
459204,16333
459222,9000
459259,16185
459268,16185
459310,6438
459417,13475
459435,6000
459444,9965
459587,17748
459596,17748
459602,17748
459611,17748
459620,17748
459639,17748
459648,17748
459657,17748
459666,17748
459675,17748
459684,17748
459693,17748
459709,17748
459718,17748
459727,15960
459736,.
459745,.
459824,28455
459833,11304
459842,11150
459851,11150
459930,12900
459994,14850
460020,15870
460039,11664
460048,10368
460215,12443
460349,16740
460358,14976
460385,17217
460394,1380
460464,1380
460473,18000
460482,17040
460613,11664
460640,9280
460668,12709
460677,6330
460738,9120
460747,25000
460756,12500
460774,12503
460783,13315
460817,9180
460826,9000
460835,9072
460844,13240
460853,11993
460871,16360
460899,16618
460923,4388
460941,.
461005,12619
461014,10800
461023,6600
461032,4500
461120,.
461139,.
461157,30250
461184,13000
461236,4810
461281,5760
461315,2160
461324,4995
461485,6120
461528,3360
461643,8250
461670,11520
461759,4320
461777,9750
461795,11250
461847,13200
461883,7080
461953,14375
462044,.
462080,.
462099,.
462105,.
462114,.
462123,.
462132,.
462141,.
462150,.
462169,.
462178,.
462187,.
462196,.
462202,.
462211,.
462220,.
462239,18780
462257,11895
462266,11895
462354,23400
462363,17748
462372,17748
462390,9960
462406,11220
465812,13955
466152,11484
466161,11700
466170,11484
466189,11700
466514,15300
466921,16440
466930,16360
467058,17748
467793,14400
468006,.
468015,17568
468024,16185
468398,13500
468723,6120
468963,9895
469188,11136
469391,8368
469407,8368
469416,8368
469568,16192
470092,17496
470162,11340
470852,17748
470861,17748
470870,17748
470889,17748
470898,17748
470904,17748
474702,10392
474863,14400
474881,20311
474890,16154
474906,16795
474951,9960
474960,9960
474979,9960
475042,11304
475051,15877
475060,8460
475079,9000
475121,14472
475176,17351
475185,1190
475194,9180
475200,11400
475228,.
475237,2500
475273,14400
475291,15899
475352,13140
475370,13003
475422,7820
475477,13920
475495,.
475510,.
475529,8400
475565,3900
475592,4602
475608,6264
475617,12420
475635,19312
475644,7400
475699,16002
475732,16360
475741,16360
475787,533
475811,.
475839,6360
475866,13140
475875,14850
475884,14850
476063,16000
476072,11150
476203,15787
476319,16154
476355,17400
476498,8900
476601,11250
476656,14800
476665,15000
476692,11000
476717,7100
476975,8400
477011,14850
477020,14580
477039,24600
477950,16795
477996,12024
478005,12024
478014,12024
479549,17748
479558,17748
479567,17748
479576,17748
479585,17748
479594,17748
479600,17748
479619,17748
479628,17748
479637,17748
479646,17748
479655,17748
479664,17748
